,translationSetId,vector
394,c5ad38ca-1303-43d2-adee-04bb0e3268f6,"[23 17 60 10 16 22 17 10 10 35 17 90 17 19 19 19 27 10 18 27 42 22 16 14
 13 16 15 14 24 17 19 16 19 13 25 12 19 18 13 17 13 13 15 12 47 12 14 23
 22 28 13 14 12 17 12 18 10 29 15 19 37 19 10 13 19 12 17 10 12 32 86 13
 21 19 13 10 40 15 18 15 20 12 25 12 17 20 16 23 17 10 17 19 18 31 30 15
 16 10 12 10 19 17 14 23 12 14 12 30 15 14 30 15 15 10 41 47 17 19 17 16
 13 21 16 13 22 25 12 17 14 21 19 14 17 20 21 23 40 12 21 18 12 17 21 15
 10 28 21 17 15 21 38 15 12 21 25 17 15 13 19 17 22 19 21 12 15 27 23 27
 15 19 10 19 18 89 20 19 14 35 24 15 10 12 15 16 38 12 30 12 12 26 21 21
 16 13 17 30 12 38 13 28 12 16 28 12 23 22 10 22 34 24 26 12 15 21 10 16
 17 14 23 10 12 19 10 37 23 12 10 18 10 15 10 25 18 21 16 55 19 16 10 18
 15 22 28 21 19 13 17 18 20 20 10 27 14 15 13 38 13 30 12 16 17 17 30 27
 12 23 16 20 25 15 15 26 23 24 15 12 17 12 24 15 10 14 21 17 22 12 13 22
 15 24 26 15 16 22 12 10 21 10 21 25 29 10 13 13 12 16 15 16 15 30 13 17
 19 19 21 19 23 27 15 24 32 19 20 10 12 20 10 16 13 10 14 19 86 21 113 24
 22 30 21 22 17 12 15 24 15 38 13 21 15 20 27 14 14 14 17 22 12 25 10 16
 25 10 13 17 13 10 12 20 19 24 10 15 12 12 12 12 12 21 12 19 21 14 15 12
 21 20 13 14 16 14 15 34 17 27 0 14 12 29 25 15 10 15 27 23 12 27 19 24 13
 18 12 25 30 10 20 19 31 16 16 17 10 12 40 12 18 29 14 17 12 22 29 102 15
 15 17 30 17 16 19 12 14 19 21 16 21 34 22 14 18 29 12 12 15 17 13 10 38
 10 43 23 14 14 24 16 17 10 13 19 22 14 31 14 10 10 12 17 47 12 10 19 16
 12 27 34 10 19 15 15 14 16 10 16 12 23 14 19 15 20 14 12 19 27 27 17 12]"
395,c5f783ea-db8b-4a9b-93bb-311d51687719,"[17 11 9 7 17 18 10 7 10 15 11 11 11 9 12 12 9 10 15 12 9 14 12 11 13 12
 17 16 11 28 12 9 15 15 14 25 31 22 18 7 15 12 15 20 11 9 19 9 14 10 18 16
 17 17 22 12 12 15 12 12 14 18 18 7 9 12 14 7 12 17 7 15 19 20 7 18 24 22
 9 17 16 22 22 20 10 7 15 12 19 10 7 12 14 16 12 20 9 7 22 15 12 11 14 13
 17 19 20 9 9 11 12 14 18 12 9 16 11 14 14 9 10 14 17 7 9 14 17 11 16 11
 26 11 12 12 16 9 19 12 19 9 18 11 14 17 18 11 11 10 9 16 15 14 14 11 14 7
 12 13 9 14 12 12 11 12 14 9 15 12 14 12 10 17 15 10 14 9 14 9 11 9 12 9
 20 20 12 9 9 20 17 12 20 17 9 10 22 12 12 9 18 20 20 15 11 12 15 15 15 23
 9 25 9 20 9 17 7 17 14 14 12 15 20 14 13 12 9 12 7 17 12 23 7 15 14 11 17
 14 12 16 13 24 20 9 17 7 14 12 10 9 16 14 7 9 7 14 18 20 13 12 23 17 14
 11 15 11 9 9 7 24 9 17 9 12 9 22 9 9 11 14 11 15 23 11 25 27 12 12 13 18
 9 11 18 20 14 9 9 7 27 12 14 14 11 7 10 24 17 12 12 12 12 9 7 30 20 9 15
 12 18 9 12 20 20 9 14 7 12 15 7 9 7 18 11 25 14 11 9 16 12 12 11 9 15 20
 17 11 22 18 15 14 9 9 11 11 7 19 11 20 20 18 10 9 7 10 13 22 7 10 17 17 9
 11 23 14 14 15 9 26 12 19 9 9 14 16 9 22 7 17 13 7 12 11 17 9 25 9 11 0
 17 18 9 23 15 18 11 12 12 14 15 11 7 19 20 17 9 10 9 12 16 9 9 11 7 15 7
 15 15 22 19 13 9 9 14 15 9 12 17 15 14 17 18 9 19 9 11 9 14 15 11 14 18
 12 12 15 9 11 10 24 14 7 20 9 7 7 11 12 11 10 12 20 17 10 14 11 15 15 14
 16 19 12 16 23 20 12 19 12 7 9 14 12 11 9 7 12 9 9 11 14 17 17 11 12 9 12
 9 11 17]"
396,c7858635-11bf-473d-9dc7-7336bbbd29ca,"[6 6 6 4 6 23 4 4 4 4 6 6 6 6 4 4 6 4 6 4 6 6 4 6 4 6 4 6 6 14 6 6 6 29 6
 14 31 12 4 4 4 4 6 4 6 4 6 6 6 4 4 6 4 6 12 6 4 6 6 6 6 4 12 4 4 6 6 21 4
 6 4 12 6 12 4 29 14 14 4 12 6 12 14 14 4 4 6 6 6 21 4 4 6 4 6 6 4 4 12 4
 6 6 6 4 4 6 12 6 4 6 6 4 6 4 6 6 23 4 6 4 4 6 6 4 6 6 29 6 6 6 31 6 4 4 6
 6 6 4 14 6 6 23 6 4 12 6 6 4 21 6 6 4 4 23 6 4 4 4 4 6 6 23 23 6 4 6 4 6
 6 6 4 4 4 4 6 4 6 4 6 4 4 4 12 14 6 4 6 4 12 6 6 6 6 4 6 6 4 6 4 6 12 4 6
 21 6 6 4 6 6 6 6 31 4 6 4 12 6 6 4 4 12 6 4 6 4 4 4 6 4 14 4 6 4 6 31 23
 6 4 4 31 4 6 6 4 6 4 21 4 4 6 4 6 4 6 12 4 4 6 12 12 6 6 6 6 4 6 4 14 6
 14 6 4 6 14 4 4 6 4 6 4 12 6 14 14 6 6 4 6 6 6 6 12 4 4 4 4 31 4 6 6 6 4
 4 29 12 6 4 4 6 6 4 14 31 4 12 6 6 6 6 6 6 4 23 4 4 6 4 4 4 4 6 14 6 6 4
 6 6 6 6 4 4 14 4 6 14 4 4 6 4 4 6 6 4 6 6 6 14 6 21 6 4 4 4 6 4 4 6 6 6
 23 12 4 4 4 4 14 4 6 6 6 6 4 6 12 4 6 4 4 4 6 4 6 6 6 6 14 0 6 6 12 12 4
 6 6 4 6 6 6 4 6 12 4 6 4 6 4 6 6 4 6 4 4 4 4 6 14 14 4 4 6 6 4 4 4 6 6 6
 12 6 6 14 4 6 4 6 6 6 6 4 6 4 4 6 6 4 12 6 4 6 6 4 4 6 6 6 21 4 12 6 4 6
 6 12 12 6 6 6 4 4 14 31 21 6 6 4 4 6 6 6 6 4 4 6 6 6 6 6 6 6 4 6 6 4 6 4]"
397,c79c20d2-9c0c-4a88-823b-6f7842a46562,"[27 16 28 11 18 32 21 9 14 17 14 17 16 20 21 21 18 14 25 21 18 23 18 13 20
 20 17 11 23 23 21 15 26 14 19 16 29 15 20 18 15 14 20 15 21 11 16 16 21
 24 20 13 14 22 9 22 11 36 19 23 16 27 14 14 18 14 19 11 14 27 13 14 23 21
 14 14 16 16 15 14 19 11 19 14 21 21 23 19 19 14 18 21 17 33 26 20 15 11
 11 14 21 16 16 30 14 14 12 23 14 13 26 12 25 11 19 23 14 18 19 15 17 23
 18 12 23 19 11 14 13 20 29 11 18 14 20 16 19 14 18 19 22 16 23 17 14 19
 20 21 14 18 20 14 9 20 19 18 17 18 18 19 26 23 18 16 14 18 18 21 16 23 14
 21 23 21 22 18 16 11 23 14 11 11 17 20 17 9 21 15 11 30 27 26 17 15 22 26
 14 16 20 28 14 19 17 14 22 29 14 32 27 32 17 16 14 26 11 15 19 14 17 14
 14 18 17 33 14 14 11 21 11 22 11 32 17 20 17 26 23 26 17 17 18 23 33 12
 18 12 19 17 30 22 11 18 15 16 15 20 20 26 17 15 19 16 29 26 11 14 15 17
 26 16 16 20 16 26 12 9 14 11 23 18 14 13 26 19 26 16 20 30 14 21 28 17 15
 19 11 11 23 9 23 25 18 11 17 23 9 20 17 18 19 23 14 22 23 18 14 21 25 18
 19 32 30 18 22 11 14 17 9 15 14 17 13 21 16 20 15 21 24 26 18 21 21 16 17
 23 16 21 17 23 14 9 26 13 15 14 16 22 16 35 14 17 18 14 20 22 14 14 16 25
 20 23 14 14 11 15 11 20 14 23 11 18 23 24 14 11 12 23 20 15 18 13 17 27
 25 20 28 20 11 0 26 20 11 23 26 17 14 29 24 23 12 20 14 27 23 14 13 21 28
 17 15 14 11 17 18 15 25 23 13 24 11 23 23 25 14 17 22 29 19 13 29 13 13
 16 20 15 23 33 13 16 24 33 14 17 14 16 17 20 16 11 28 16 15 15 23 20 16
 14 14 21 26 18 33 13 11 11 13 16 26 12 20 26 20 12 27 30 9 16 16 19 11 17
 11 18 13 14 11 20 19 25 13 14 20 21 18 14 14]"
398,c7c929e7-23dc-4dc0-9063-85f8211569f0,"[17 13 21 8 8 20 11 6 8 8 11 10 13 13 11 15 11 8 16 15 11 20 8 10 11 10 11
 8 20 11 11 8 13 11 13 10 13 12 11 11 9 11 11 6 14 8 10 13 18 18 11 10 8
 13 6 16 8 23 13 13 10 11 8 11 11 8 13 8 8 14 6 11 17 11 11 8 13 13 12 11
 16 8 13 8 15 18 10 13 13 8 11 11 14 21 16 11 8 8 8 8 11 13 10 21 8 8 6 20
 11 10 20 9 13 8 16 20 11 15 13 8 11 13 8 9 20 13 8 11 10 17 13 8 15 8 13
 13 13 8 11 16 10 13 13 11 8 16 13 11 11 11 11 11 6 17 13 11 11 9 15 13 20
 17 11 10 11 11 9 11 13 13 8 11 14 11 16 11 10 8 16 11 8 8 11 10 11 6 18 6
 8 20 11 13 10 9 13 16 8 13 11 16 8 6 14 8 13 16 8 16 20 20 14 10 11 13 8
 8 13 8 11 8 8 11 8 23 11 8 8 8 8 13 8 23 14 17 10 16 13 14 8 10 9 16 20 9
 15 9 13 14 14 16 8 11 8 13 9 11 11 20 8 8 13 13 20 23 8 11 12 14 23 13 13
 14 13 16 9 6 11 8 16 9 8 10 13 13 16 10 11 14 11 18 16 11 8 16 8 8 13 6
 13 15 11 8 11 11 6 10 11 8 13 16 11 13 13 11 11 11 13 11 13 16 18 11 16 8
 8 8 6 8 11 8 10 11 10 13 12 18 18 16 11 18 15 10 11 20 13 9 11 13 11 6 23
 10 8 8 13 10 10 23 8 10 15 8 11 13 11 8 10 16 13 20 8 11 8 6 8 8 8 17 8
 11 13 8 11 8 9 14 11 8 8 10 11 20 13 13 21 8 8 23 0 11 8 11 23 11 8 23 11
 20 9 10 8 21 20 8 10 11 21 10 8 11 8 8 11 6 16 13 10 11 8 20 13 12 11 11
 13 16 13 6 13 10 10 13 13 8 13 20 10 10 12 23 8 8 11 13 11 8 13 8 16 13 8
 8 16 10 13 8 11 11 20 8 23 10 8 8 10 13 16 6 8 13 10 6 21 20 6 9 13 13 8
 10 8 8 10 11 8 17 13 16 10 8 13 11 11 11 8]"
399,c7d847ac-7f57-4bf6-955e-50745c2f1ac3,"[8 10 9 8 6 17 11 6 8 16 8 10 10 11 13 10 6 8 17 10 9 8 10 10 17 8 13 8 10
 25 6 6 14 19 10 16 25 19 17 11 9 11 12 14 11 10 10 8 9 8 17 10 10 16 16
 11 8 17 11 11 10 19 16 11 13 6 13 8 10 17 6 19 10 21 11 16 21 19 11 21 13
 18 18 14 8 11 14 8 13 8 8 13 9 17 11 15 10 8 18 8 9 13 10 17 10 8 16 8 13
 10 8 8 17 8 11 13 8 10 10 10 8 13 6 6 8 10 18 8 10 10 25 8 8 10 13 8 13
 10 19 11 14 13 10 13 16 13 10 11 13 8 15 13 8 10 10 11 10 15 10 13 8 8 11
 8 13 6 14 6 8 8 8 13 19 11 13 10 10 10 13 10 8 10 18 16 6 8 6 14 18 8 17
 19 8 9 19 11 10 8 17 19 18 14 11 10 14 17 8 17 8 19 9 16 13 19 8 18 10 8
 10 8 18 9 14 11 10 10 8 14 8 22 8 17 13 10 16 13 8 17 14 18 14 11 19 6 6
 6 6 13 17 13 8 6 8 11 17 19 14 8 24 18 10 10 14 13 10 6 9 19 11 16 8 13 8
 21 8 8 8 10 13 14 16 10 24 18 11 8 17 15 6 11 17 21 10 8 10 8 18 6 10 8 8
 8 11 25 16 8 13 10 11 11 8 27 19 10 16 9 17 6 8 19 14 10 13 8 10 12 6 10
 8 14 10 17 10 13 11 11 6 11 8 10 8 16 13 10 19 17 8 13 10 8 13 10 8 8 13
 16 16 17 8 8 8 8 17 19 8 8 8 19 8 13 16 13 10 14 10 20 10 10 6 6 10 14 6
 18 9 17 14 8 10 10 10 8 19 8 11 22 14 17 11 0 16 16 13 9 10 13 12 13 6 10
 18 13 8 8 8 10 11 8 10 11 8 16 11 14 17 18 18 17 10 11 10 17 10 10 19 17
 10 16 17 8 18 8 13 10 13 14 10 10 17 11 10 16 6 10 11 22 11 8 19 8 8 8 13
 8 10 8 11 21 8 8 13 10 16 16 8 13 13 8 14 25 16 8 11 8 6 11 8 11 8 8 8 10
 8 6 8 8 11 19 10 10 11 9 13 8 10]"
400,c92918d5-cb45-432d-9874-7b54289beb09,"[7 7 5 7 5 7 7 5 7 19 5 7 7 7 7 7 5 7 7 7 17 7 58 7 7 7 7 5 7 25 5 5 7 15
 7 15 15 13 7 70 5 7 5 5 5 7 7 7 5 7 7 7 7 7 13 7 7 7 7 70 7 7 66 19 7 5 7
 7 7 5 5 27 7 15 7 15 15 15 5 15 7 15 15 76 19 7 7 7 7 7 7 7 5 7 7 5 7 19
 15 7 5 7 7 7 7 5 13 7 19 7 7 5 7 7 7 7 5 7 7 7 19 19 5 5 7 7 15 5 7 7 15
 5 7 7 7 7 7 7 13 7 7 7 7 7 27 7 7 7 7 5 5 7 5 7 7 7 7 5 7 7 7 7 5 19 7 5
 5 5 7 7 7 7 7 7 7 7 19 7 7 7 7 7 66 15 5 5 5 5 15 7 5 19 7 17 7 7 7 7 7 7
 15 5 5 7 7 58 7 7 7 7 5 15 7 19 7 15 7 5 7 7 15 5 7 7 7 58 7 5 7 27 7 7 7
 19 15 7 7 19 58 15 5 7 7 5 5 5 5 7 7 7 7 5 7 19 13 19 7 7 15 15 7 7 7 7 7
 5 17 13 7 15 7 7 7 15 5 5 5 7 19 5 15 7 27 15 7 7 7 5 5 5 7 15 7 5 7 7 15
 5 19 5 5 7 7 15 13 7 7 7 7 7 7 15 15 7 15 5 7 5 19 7 5 7 19 7 7 5 5 7 7 7
 7 13 7 7 5 5 5 7 5 7 7 15 7 7 27 5 7 7 7 5 7 7 7 5 19 7 27 7 7 7 7 7 7 7
 7 19 7 7 7 7 15 7 7 5 7 13 7 7 5 5 7 7 5 15 5 5 7 7 7 7 7 7 7 7 5 13 13 7
 7 15 0 7 7 5 7 7 5 7 5 7 27 7 7 7 7 7 5 7 7 5 7 7 7 5 7 15 15 7 7 7 7 5 7
 7 7 7 19 13 19 7 15 5 7 7 19 7 7 7 5 7 7 7 5 19 19 15 7 7 7 7 7 7 7 7 7 7
 7 15 7 19 7 7 15 15 7 7 7 5 7 15 15 17 5 7 5 5 7 7 5 7 7 7 7 5 5 7 7 7 19
 7 7 5 19 5 7]"
401,c96d0dd3-36c3-4b3c-b3ea-d11ca9840207,"[13 15 11 10 23 19 23 8 25 18 13 12 15 20 15 15 11 13 19 15 8 13 25 24 26
 13 15 10 15 19 14 30 19 10 18 13 19 13 28 10 11 10 17 16 13 12 15 13 8 16
 16 12 15 31 10 16 10 19 23 13 15 21 23 10 24 21 25 22 25 19 8 10 15 15 22
 13 12 10 13 12 27 12 18 21 13 10 26 16 15 13 13 15 11 22 16 14 12 20 12
 13 23 24 15 19 15 13 13 23 12 12 16 13 29 10 13 12 13 12 18 12 16 15 23
 11 13 18 12 13 12 12 19 10 10 15 12 13 27 15 20 13 19 12 18 15 13 15 15
 23 12 13 24 12 10 12 18 10 30 14 12 15 16 13 10 13 12 23 19 14 25 16 25
 15 21 13 18 15 15 12 15 15 10 12 28 13 14 22 11 16 12 16 19 28 10 11 30
 16 15 13 16 24 25 26 13 27 31 31 13 22 13 21 11 13 12 18 10 22 18 13 28
 13 15 8 16 16 15 27 20 16 10 19 10 19 15 12 10 18 16 22 16 12 19 13 18 11
 8 11 11 15 34 18 10 11 10 10 11 18 19 16 18 12 18 15 19 15 12 11 11 13 13
 13 13 18 13 18 13 10 13 12 25 19 13 12 21 18 16 23 26 20 11 10 22 15 12
 13 24 10 18 8 18 13 13 10 23 19 10 13 25 25 13 13 13 18 13 15 13 21 19 23
 16 24 22 15 18 10 15 14 8 12 13 16 12 11 15 12 13 10 14 28 13 25 13 23 15
 15 10 19 16 27 15 10 15 12 20 13 12 31 13 22 13 10 20 25 38 18 13 25 13
 21 13 12 23 24 12 16 24 17 25 15 8 11 18 19 11 12 8 19 19 10 15 12 18 13
 33 13 13 19 8 22 13 18 10 0 15 11 27 18 17 12 11 15 15 18 13 25 10 28 13
 10 12 20 10 18 10 16 19 18 12 26 12 10 18 19 15 18 28 19 18 10 19 10 12
 10 24 22 15 19 12 27 22 16 15 18 11 15 13 19 10 10 34 25 10 10 15 13 27
 13 22 15 16 13 18 12 10 20 10 12 18 13 31 26 23 13 16 16 8 10 13 23 10 10
 10 15 20 11 10 10 13 21 12 27 20 11 24 13 15]"
402,ca3693db-b177-4662-be73-5045b606716c,"[18 16 22 9 9 21 12 7 9 11 14 13 16 14 14 18 12 9 17 18 12 21 11 13 12 11
 14 11 23 14 12 9 14 12 16 11 14 15 12 12 10 12 12 9 17 11 13 14 19 19 12
 13 11 16 9 17 9 24 14 14 13 14 9 12 14 9 16 9 11 17 7 12 20 14 12 9 16 14
 15 14 19 11 16 9 16 19 11 14 16 9 12 14 15 22 17 12 11 9 11 9 12 16 13 22
 11 11 9 21 14 13 21 12 14 9 17 23 14 18 16 11 12 16 9 10 21 16 11 14 13
 20 14 11 16 11 16 14 16 11 14 17 11 16 16 14 9 19 16 12 14 14 12 14 9 20
 16 12 14 10 18 16 21 18 14 11 14 12 12 12 14 14 9 14 17 12 19 14 13 11 19
 14 9 11 14 11 12 9 19 9 11 21 14 16 11 10 16 17 11 14 12 19 11 9 17 11 14
 17 9 17 21 23 15 11 14 16 9 11 16 11 14 9 11 12 9 24 14 11 9 11 9 14 9 24
 17 20 11 19 14 15 9 13 12 17 23 10 16 10 14 17 15 19 9 12 9 14 10 14 12
 21 11 11 16 16 21 26 11 12 13 17 24 14 14 17 14 19 12 9 14 11 19 12 9 13
 16 16 17 11 12 15 12 21 17 14 11 19 11 9 16 7 16 18 14 9 12 12 9 11 14 11
 14 17 12 16 14 14 12 12 14 12 14 19 21 14 19 9 11 9 7 11 12 9 13 12 13 16
 15 21 19 17 14 21 16 11 14 23 14 12 12 16 14 9 26 13 9 11 16 13 11 24 9
 11 16 9 12 16 12 9 11 19 14 23 9 14 11 9 11 9 11 20 9 12 16 9 12 11 10 17
 12 9 11 13 14 21 16 14 24 11 9 24 24 14 9 14 0 12 11 26 12 23 10 13 11 24
 21 9 11 14 24 11 11 14 9 11 12 9 17 16 13 12 11 21 16 15 14 14 16 17 16 9
 14 11 13 16 16 11 16 21 13 13 15 24 11 11 12 16 12 9 14 9 19 14 9 9 19 11
 16 9 12 14 21 9 26 13 9 9 11 16 19 9 9 14 11 9 24 21 7 12 14 14 11 11 9
 11 11 12 11 18 14 19 13 11 14 12 14 14 11]"
403,cab1d011-b4ae-48f1-9e9d-d565431a588f,"[11 8 19 16 11 14 12 6 9 6 18 8 8 21 12 9 16 9 11 17 11 8 9 8 9 11 12 8 8
 14 11 8 8 9 19 11 14 9 9 9 22 9 8 6 11 6 11 16 11 17 9 8 19 8 6 14 16 11
 14 14 11 12 9 9 9 21 24 6 9 19 6 9 11 12 9 9 11 11 9 9 11 6 19 11 9 9 8
 19 14 9 6 12 11 20 22 11 6 6 6 19 14 11 21 9 9 11 9 16 19 8 19 6 14 16 11
 11 8 6 11 6 19 14 11 6 8 29 6 8 8 8 14 8 6 17 11 16 14 19 11 11 11 11 11
 12 9 29 8 12 19 8 21 9 6 8 19 9 9 9 6 14 11 11 11 11 9 16 14 19 8 11 9 12
 9 12 14 6 11 6 11 6 6 6 9 11 11 6 16 16 6 11 14 11 8 12 11 22 9 8 19 32 9
 6 19 9 16 11 9 14 16 14 19 11 9 11 16 6 11 11 17 19 9 11 6 22 14 9 6 8 16
 8 6 11 19 8 8 22 11 12 6 8 6 11 11 14 8 6 9 9 12 14 6 16 6 21 12 19 6 19
 6 6 11 18 16 11 6 16 19 11 11 8 8 30 16 14 16 6 8 6 11 6 9 8 8 11 14 11
 19 14 8 11 22 12 16 6 6 6 11 6 11 11 16 6 22 12 6 11 12 9 14 19 16 11 14
 6 14 14 22 16 11 14 19 6 14 6 9 16 16 6 6 6 8 14 11 21 9 11 11 22 8 6 9
 11 22 8 11 12 9 14 6 14 11 18 6 11 11 29 11 14 9 18 14 9 9 11 6 9 11 11 8
 11 9 9 6 6 6 11 19 11 8 18 11 9 8 6 17 11 6 6 9 8 9 16 14 16 19 11 8 14
 11 9 6 9 11 0 9 14 8 11 6 11 9 12 16 9 16 9 11 8 6 11 6 6 19 6 11 19 8 9
 6 11 19 17 6 9 11 19 11 6 14 8 8 6 11 6 14 16 26 11 12 14 9 6 8 18 12 9
 21 6 24 16 6 16 11 11 8 9 9 12 11 9 14 18 6 6 8 11 14 9 9 11 11 9 14 19 6
 9 8 14 8 8 6 9 8 16 18 8 14 11 8 9 11 32 17 8 9]"
404,caf31e3f-0d01-4a84-8fa9-bf13a2a6162b,"[10 9 5 7 20 10 10 5 22 9 7 9 9 7 12 12 5 10 7 12 5 7 12 21 7 10 12 7 9 10
 8 17 7 7 12 10 10 7 19 7 8 7 5 7 7 9 12 7 5 10 7 9 12 9 7 10 7 7 10 10 12
 12 10 7 21 8 12 19 12 7 5 7 12 12 19 10 9 7 7 9 21 9 12 8 10 7 7 10 12 10
 7 12 5 10 10 5 9 7 9 10 20 21 12 7 12 10 10 7 9 9 10 7 10 7 7 9 7 9 12 9
 10 12 20 5 7 12 9 7 9 9 10 7 7 12 9 7 24 12 7 7 10 9 12 12 10 9 9 10 9 7
 5 9 7 9 12 7 24 5 9 12 10 10 7 10 9 17 7 8 19 10 22 12 9 10 12 9 12 9 9 9
 7 9 12 10 8 19 5 7 9 10 10 9 7 8 21 10 12 7 7 12 12 7 7 24 19 19 10 10 7
 12 5 10 9 9 7 9 12 10 12 10 12 5 7 10 9 24 7 7 7 7 7 7 9 9 7 12 10 10 7 9
 7 7 9 5 5 5 8 9 22 12 7 5 7 7 8 9 7 10 9 9 12 9 7 9 9 5 5 7 7 7 7 12 7 12
 7 7 7 9 9 7 10 9 9 12 10 10 7 8 5 7 10 12 9 7 21 7 12 5 12 10 7 7 10 10 7
 10 12 12 10 7 7 9 10 9 7 8 10 17 10 12 10 9 12 7 12 5 5 9 7 7 9 8 12 9 7
 7 8 22 7 9 10 10 12 9 7 10 10 24 9 7 9 9 7 10 9 12 10 10 10 7 7 22 19 9 7
 22 10 9 7 9 10 21 9 7 21 8 12 12 5 5 12 10 5 9 5 7 7 7 12 9 12 7 24 7 7
 10 5 10 7 9 7 24 9 8 0 12 5 9 5 12 12 12 7 22 7 12 7 7 9 7 7 9 7 7 7 12 9
 7 9 7 12 7 9 12 9 7 12 7 10 7 9 7 21 9 12 7 9 24 10 10 12 9 5 9 10 10 7 7
 12 19 7 7 9 10 21 10 19 12 10 10 12 9 7 7 7 9 12 10 22 7 10 10 10 10 5 7
 7 10 7 7 7 12 7 5 7 7 10 9 9 24 7 8 21 7 12]"
405,caf7d7cf-5a65-4f21-965a-7227df2993f5,"[22 17 23 10 13 25 16 8 13 12 15 14 17 15 18 22 13 13 18 22 13 22 15 14 13
 15 18 12 24 18 16 10 15 13 20 15 18 16 13 13 14 13 13 10 18 12 17 15 20
 23 13 14 15 17 10 21 10 25 18 18 17 18 13 13 15 13 20 10 15 18 8 13 24 18
 13 13 17 15 16 15 20 12 20 13 20 20 12 18 20 13 13 18 16 26 21 13 12 10
 12 13 16 17 17 23 15 15 13 22 15 14 25 13 18 10 18 24 15 19 20 12 16 20
 13 11 22 20 12 15 14 21 18 12 17 15 17 15 20 15 15 18 15 17 20 18 13 20
 17 16 15 15 13 15 10 21 20 13 18 11 19 20 25 22 15 15 15 13 13 16 15 18
 13 18 18 16 23 15 17 12 20 15 10 12 18 15 16 10 20 10 12 25 18 17 12 14
 17 21 15 15 13 23 15 10 18 15 15 18 13 21 22 27 16 15 15 17 10 12 20 15
 18 13 15 13 10 28 15 15 10 12 10 15 10 25 18 21 12 23 18 19 10 14 13 18
 24 11 17 11 18 18 19 23 10 13 10 15 14 15 13 25 12 12 20 17 22 27 12 13
 14 18 25 15 15 21 15 23 13 10 15 12 20 13 13 14 17 20 21 15 13 19 13 22
 21 18 12 20 12 10 20 8 20 22 15 10 16 16 10 15 18 15 18 18 13 17 18 15 13
 16 18 13 18 23 25 15 23 10 15 10 8 12 13 10 14 16 17 17 16 22 23 21 15 22
 20 15 18 24 15 16 16 20 15 10 27 14 10 15 17 17 15 28 13 12 17 13 13 17
 13 13 15 20 15 24 13 15 12 10 12 13 15 24 10 13 20 13 13 12 11 18 13 10
 15 14 18 22 20 15 25 15 10 28 25 15 10 18 27 16 15 0 13 24 11 17 15 28 22
 13 12 18 25 12 12 15 10 12 13 10 18 20 14 13 12 22 20 16 15 18 17 18 20
 10 18 12 14 17 17 12 20 22 14 17 19 28 15 12 13 17 16 13 15 10 23 15 10
 10 20 15 17 13 13 18 25 13 30 14 10 10 12 17 23 13 13 15 15 13 28 25 8 13
 15 18 12 12 10 15 12 13 12 19 18 20 14 15 15 16 15 15 15]"
406,cb0ac5e1-e2e8-429e-9b48-54414bf84d2b,"[13 12 16 7 13 15 11 7 7 41 12 13 24 13 11 7 28 7 30 7 13 12 11 9 13 41 7
 9 12 15 28 13 34 7 24 9 19 10 13 11 7 7 18 13 16 7 9 24 9 10 13 9 7 30 7
 12 7 22 9 13 9 17 7 7 11 9 37 7 7 22 11 7 9 11 7 7 9 9 10 7 12 7 12 9 7 7
 19 24 9 7 14 11 24 16 28 15 11 7 7 7 13 9 9 16 7 9 7 12 7 9 12 22 15 7 12
 9 12 7 12 11 10 13 13 10 12 12 7 40 9 9 19 9 7 7 13 24 9 7 13 24 15 9 28
 7 7 12 16 11 7 16 15 7 7 9 12 11 10 13 7 9 40 9 41 9 7 16 16 16 12 16 7
 11 28 11 12 14 9 19 28 10 7 7 10 13 24 7 12 13 7 16 19 19 13 7 15 28 7 24
 13 18 7 45 12 7 18 22 7 22 16 15 12 9 7 19 35 11 12 9 10 7 7 13 13 16 10
 7 7 19 7 18 7 18 10 9 13 16 16 16 13 13 16 16 19 22 9 22 7 10 20 24 7 28
 11 9 7 13 16 12 13 11 12 12 18 12 7 24 10 12 12 12 24 10 24 16 10 7 12 7
 16 44 7 9 22 12 28 9 13 22 24 9 18 7 11 10 7 7 16 7 16 41 16 7 7 13 7 13
 7 11 9 16 38 15 13 14 10 13 15 16 12 22 18 42 12 7 7 15 7 11 10 13 37 13
 9 13 10 9 12 16 44 10 7 9 7 12 9 13 10 13 10 19 12 9 11 9 9 15 9 18 7 13
 7 7 13 15 10 7 9 30 16 9 7 7 7 13 7 15 7 9 21 16 16 17 24 7 7 30 16 11 11
 9 10 16 15 28 16 15 9 22 12 13 7 16 12 9 7 12 0 9 22 13 35 10 12 7 9 14
 16 13 11 9 7 13 11 13 30 16 9 17 35 9 16 20 10 10 15 34 12 11 19 9 9 7 13
 11 13 22 9 9 16 16 7 13 12 12 7 13 9 7 18 12 11 11 16 13 12 7 7 11 12 11
 16 9 7 7 9 9 16 7 13 19 13 7 12 16 7 39 12 9 9 13 7 11 21 24 9 9 9 30 9 7
 13 13 11 12 7]"
